Unigram  Probability
lyndon    1.354114476837872e-05
religious    2.256857461396453e-05
undo    4.5137149227929095e-06
religion    3.6109719382343215e-05
voice    9.027429845585819e-06
…well    1.8054859691171638e-05
provide    2.256857461396453e-05
dividends    4.5137149227929095e-06
corporation    4.5137149227929095e-06
gives    3.6109719382343215e-05
dividend    9.027429845585819e-06
jones    4.5137149227929095e-06
hits    1.8054859691171638e-05
brutal    1.8054859691171638e-05
low-energy    1.8054859691171638e-05
1.4    2.256857461396453e-05
magic    1.8054859691171638e-05
document    4.5137149227929095e-06
swear    1.354114476837872e-05
nominee    9.027429845585819e-06
honors    4.5137149227929095e-06
daughter    4.9650864150722e-05
bloomberg    1.354114476837872e-05
accept    1.8054859691171638e-05
sent    9.930172830144402e-05
boat    9.027429845585819e-06
sorts    3.159600445955037e-05
crap    2.256857461396453e-05
migrations    4.5137149227929095e-06
afterwards    9.027429845585819e-06
dates    4.5137149227929095e-06
specific    9.027429845585819e-06
troops    2.708228953675744e-05
consequences    5.4164579073514886e-05
competed    9.027429845585819e-06
competitions    9.027429845585819e-06
hers    9.027429845585819e-06
well-known    9.027429845585819e-06
chelsea    2.256857461396453e-05
cooley    4.5137149227929095e-06
onto    1.354114476837872e-05
named    2.256857461396453e-05
direct    1.354114476837872e-05
affront    4.5137149227929095e-06
founding    9.027429845585819e-06
fathers    1.354114476837872e-05
independent    9.027429845585819e-06
understood    4.5137149227929095e-06
promotion    4.5137149227929095e-06
domestic    1.354114476837872e-05
manufactur    9.027429845585819e-06
ing    9.027429845585819e-06
energetic    4.5137149227929095e-06
dismantle    1.8054859691171638e-05
capability    1.354114476837872e-05
limits    4.5137149227929095e-06
restrictions    4.5137149227929095e-06
expire    4.5137149227929095e-06
industrial    9.027429845585819e-06
size    1.354114476837872e-05
provision    9.027429845585819e-06
delay    1.354114476837872e-05
placed    4.5137149227929095e-06
introduce    9.027429845585819e-06
partner    9.027429845585819e-06
supreme    4.062343430513613e-05
equation    4.5137149227929095e-06
refused    2.708228953675744e-05
claiming    4.5137149227929095e-06
trillion.trump    4.5137149227929095e-06
believers    9.027429845585819e-06
nevertheless    4.5137149227929095e-06
testament    9.027429845585819e-06
lake    1.354114476837872e-05
tender-hearted    4.5137149227929095e-06
half-frozen    4.5137149227929095e-06
colored    4.5137149227929095e-06
frosted    4.5137149227929095e-06
dew    4.5137149227929095e-06
economist    9.027429845585819e-06
53    1.8054859691171638e-05
particularly    9.027429845585819e-06
fond    4.5137149227929095e-06
minor    1.8054859691171638e-05
details    2.256857461396453e-05
43    1.8054859691171638e-05
15,000    1.354114476837872e-05
net    1.8054859691171638e-05
applause    4.9650864150722e-05
message    4.062343430513613e-05
numbered    4.5137149227929095e-06
bite    9.027429845585819e-06
poisonous    4.5137149227929095e-06
die.    4.5137149227929095e-06
silly    4.5137149227929095e-06
reptile    4.5137149227929095e-06
grin    4.5137149227929095e-06
endlessly    9.027429845585819e-06
progress    4.5137149227929095e-06
inspiring    4.5137149227929095e-06
heck    4.5137149227929095e-06
beings    1.354114476837872e-05
wake    9.027429845585819e-06
levels    1.354114476837872e-05
radar    4.5137149227929095e-06
disgusted    3.6109719382343215e-05
desire    4.5137149227929095e-06
peacefully    4.5137149227929095e-06
differences    4.5137149227929095e-06
regard    9.027429845585819e-06
eyes    1.354114476837872e-05
bound    1.354114476837872e-05
adversaries    4.5137149227929095e-06
seek    9.027429845585819e-06
collapsing    9.027429845585819e-06
launch    4.5137149227929095e-06
ad    6.319200891910074e-05
swiss    9.027429845585819e-06
cheese    9.027429845585819e-06
agents    1.8054859691171638e-05
violated    9.027429845585819e-06
section    1.354114476837872e-05
endorsements    1.8054859691171638e-05
forgiving    4.5137149227929095e-06
obligation    1.354114476837872e-05
member    1.354114476837872e-05
besides    9.027429845585819e-06
minimum    4.5137149227929095e-06
required    4.5137149227929095e-06
gdp    1.8054859691171638e-05
ships    8.576058353306526e-05
europe    1.8054859691171638e-05
asia    1.354114476837872e-05
schedule    2.708228953675744e-05
initiative    9.027429845585819e-06
unite    9.027429845585819e-06
civilized    9.027429845585819e-06
stories    4.062343430513613e-05
dump    4.5137149227929095e-06
brilliantly    4.5137149227929095e-06
lindsey    2.256857461396453e-05
note    1.8054859691171638e-05
behalf    1.8054859691171638e-05
thankful    4.5137149227929095e-06
obviously    2.708228953675744e-05
lied    2.708228953675744e-05
referring    1.8054859691171638e-05
belief    9.027429845585819e-06
contractors    4.5137149227929095e-06
stealing    9.027429845585819e-06
crazy…    4.5137149227929095e-06
shall    4.5137149227929095e-06
j.    9.027429845585819e-06
heavy    4.5137149227929095e-06
suffered    4.5137149227929095e-06
peaceful    1.354114476837872e-05
prosperous    3.6109719382343215e-05
strongest    1.354114476837872e-05
role    1.354114476837872e-05
peacemaker    4.5137149227929095e-06
humanity    4.5137149227929095e-06
desperately    9.027429845585819e-06
dealer    4.5137149227929095e-06
singling    4.5137149227929095e-06
controlled    0.0001038154432242369
basic    1.8054859691171638e-05
physics    4.5137149227929095e-06
mathematics    4.5137149227929095e-06
liberal    3.6109719382343215e-05
eliminate    4.5137149227929095e-06
unnecessary    4.5137149227929095e-06
redundant    4.5137149227929095e-06
rate    8.576058353306526e-05
unreal    4.5137149227929095e-06
jared    3.159600445955037e-05
kushner    4.5137149227929095e-06
excited    1.8054859691171638e-05
marriage    4.5137149227929095e-06
fiance    4.5137149227929095e-06
permit    2.708228953675744e-05
nonsense    2.708228953675744e-05
colonel    1.8054859691171638e-05
deserted    1.8054859691171638e-05
re-negotiate    1.8054859691171638e-05
99.9    1.354114476837872e-05
spoken    9.027429845585819e-06
becomes    1.354114476837872e-05
2.9    4.5137149227929095e-06
resolving    4.5137149227929095e-06
anguish    4.5137149227929095e-06
suggested    4.5137149227929095e-06
endorsing    2.256857461396453e-05
campaigning    9.027429845585819e-06
0    1.354114476837872e-05
37    1.354114476837872e-05
often    1.8054859691171638e-05
cripples    4.5137149227929095e-06
clearly    9.027429845585819e-06
inversion    2.708228953675744e-05
syndrome    4.5137149227929095e-06
twice    1.354114476837872e-05
wanting    9.027429845585819e-06
invest    1.8054859691171638e-05
fill    2.256857461396453e-05
fighter    2.256857461396453e-05
preference    9.027429845585819e-06
however    3.159600445955037e-05
extraordinary    1.354114476837872e-05
parties    2.708228953675744e-05
fundraiser    9.027429845585819e-06
ballroom    4.5137149227929095e-06
coincidence    4.5137149227929095e-06
coordination    4.5137149227929095e-06
write    7.67331536874794e-05
teleprompter    9.027429845585819e-06
motives    4.5137149227929095e-06
t.    4.5137149227929095e-06
keeps    9.027429845585819e-06
ratings    1.8054859691171638e-05
trust    3.159600445955037e-05
dose    4.5137149227929095e-06
fold    1.354114476837872e-05
sound    2.708228953675744e-05
trait    4.5137149227929095e-06
online    9.027429845585819e-06
thanking    3.159600445955037e-05
maryanne    4.5137149227929095e-06
elizabeth    4.5137149227929095e-06
robert    9.027429845585819e-06
assemble    9.027429845585819e-06
disagree    1.8054859691171638e-05
friendly    2.708228953675744e-05
2,300    9.027429845585819e-06
humvees    4.5137149227929095e-06
vehicles    9.027429845585819e-06
sophisticated    9.027429845585819e-06
outrage    4.5137149227929095e-06
locally    2.256857461396453e-05
q    4.5137149227929095e-06
&    4.5137149227929095e-06
commit    4.5137149227929095e-06
suicide    4.5137149227929095e-06
beaten    1.8054859691171638e-05
lived    1.354114476837872e-05
canadian    4.5137149227929095e-06
joint    9.027429845585819e-06
mom    9.027429845585819e-06
pop    9.027429845585819e-06
shop    9.027429845585819e-06
freelancer    4.5137149227929095e-06
gig    9.027429845585819e-06
rebuilt    1.8054859691171638e-05
answers    4.5137149227929095e-06
excite    4.5137149227929095e-06
fun    4.062343430513613e-05
toys    4.5137149227929095e-06
75    9.027429845585819e-06
manufactured    9.027429845585819e-06
chunk    2.256857461396453e-05
stupidly    1.8054859691171638e-05
pence    5.867829399630779e-05
admired    4.5137149227929095e-06
accomplishments    9.027429845585819e-06
5,000    1.8054859691171638e-05
apologize    2.708228953675744e-05
speakers    4.5137149227929095e-06
forgetting    1.354114476837872e-05
shutdown    4.5137149227929095e-06
entering    4.5137149227929095e-06
representatives    4.5137149227929095e-06
sealed    4.5137149227929095e-06
global    6.319200891910074e-05
warming    4.513714922792906e-05
populist    9.027429845585819e-06
cutting    2.256857461396453e-05
february    9.027429845585819e-06
1st    9.027429845585819e-06
finals    4.5137149227929095e-06
corruptness    4.5137149227929095e-06
counter-sign    4.5137149227929095e-06
revoke    4.5137149227929095e-06
revoked    4.5137149227929095e-06
effective    2.708228953675744e-05
screening    1.8054859691171638e-05
supports    2.256857461396453e-05
2003    9.027429845585819e-06
beg    4.5137149227929095e-06
fed    5.867829399630779e-05
deductibility    9.027429845585819e-06
letter    7.67331536874794e-05
insulting    9.027429845585819e-06
dear    9.027429845585819e-06
thanks    9.027429845585819e-06
relax    1.354114476837872e-05
wasting    9.027429845585819e-06
somewhere    4.5137149227929095e-06
pollster    1.354114476837872e-05
2001    4.5137149227929095e-06
attacks    6.319200891910074e-05
perpetrated    1.354114476837872e-05
fundamentalists    4.5137149227929095e-06
mayor    1.354114476837872e-05
rudy    4.5137149227929095e-06
giuliani    4.5137149227929095e-06
visited    2.256857461396453e-05
plane    3.159600445955037e-05
fund    3.6109719382343215e-05
direction    3.6109719382343215e-05
keep—as    4.5137149227929095e-06
keeping    9.027429845585819e-06
load    9.027429845585819e-06
aspects    4.5137149227929095e-06
equivalency    4.5137149227929095e-06
squares    4.5137149227929095e-06
stab    4.5137149227929095e-06
random    4.5137149227929095e-06
constantly    1.354114476837872e-05
applies    4.5137149227929095e-06
rewards    4.5137149227929095e-06
pattern    4.5137149227929095e-06
practiced    4.5137149227929095e-06
former    1.8054859691171638e-05
repeated    4.5137149227929095e-06
releasing    9.027429845585819e-06
magically    4.5137149227929095e-06
join    9.027429845585819e-06
enjoyed    4.5137149227929095e-06
unlimited    1.354114476837872e-05
highways    2.708228953675744e-05
highway    4.5137149227929095e-06
producing    9.027429845585819e-06
ireland    1.8054859691171638e-05
loyalty    1.354114476837872e-05
characters    1.8054859691171638e-05
shake    1.354114476837872e-05
finer    4.5137149227929095e-06
dummies    4.5137149227929095e-06
doral    4.062343430513613e-05
francisco    3.159600445955037e-05
1290    9.027429845585819e-06
ave.    4.5137149227929095e-06
potomac    9.027429845585819e-06
website    1.354114476837872e-05
websites    9.027429845585819e-06
filthy    9.027429845585819e-06
prosecuted    4.5137149227929095e-06
debated    4.5137149227929095e-06
debater    4.5137149227929095e-06
talker    4.5137149227929095e-06
dramatic    4.5137149227929095e-06
celebrating    4.5137149227929095e-06
teach    4.5137149227929095e-06
favor    9.930172830144402e-05
remembers    4.5137149227929095e-06
carrying    9.027429845585819e-06
bag    9.027429845585819e-06
exist    2.256857461396453e-05
indianapolis    4.5137149227929095e-06
ranked    2.708228953675744e-05
metro    4.5137149227929095e-06
college    4.062343430513613e-05
graduates    1.8054859691171638e-05
hundred    1.8054859691171638e-05
thirty    9.027429845585819e-06
follow    1.354114476837872e-05
injured    9.027429845585819e-06
advertisements    4.5137149227929095e-06
ideally    1.354114476837872e-05
territory    4.5137149227929095e-06
saving    1.354114476837872e-05
sweetheart    4.5137149227929095e-06
hour    4.062343430513613e-05
protection    2.256857461396453e-05
trains    1.354114476837872e-05
radio    9.027429845585819e-06
station    1.354114476837872e-05
lovely    4.5137149227929095e-06
fly    1.8054859691171638e-05
fuel    1.354114476837872e-05
towards    1.354114476837872e-05
ernie    9.027429845585819e-06
chose    1.354114476837872e-05
medicaid    1.354114476837872e-05
nbc    6.770572384189355e-05
serta    4.5137149227929095e-06
nascar    2.256857461396453e-05
70    2.256857461396453e-05
dictated    4.5137149227929095e-06
impenetrable    4.5137149227929095e-06
hating    4.5137149227929095e-06
hostile    9.027429845585819e-06
became    3.6109719382343215e-05
hail    9.027429845585819e-06
newscasts    4.5137149227929095e-06
convinced    1.354114476837872e-05
bonwit    9.027429845585819e-06
teller    9.027429845585819e-06
store    1.354114476837872e-05
fifth    1.8054859691171638e-05
57th    9.027429845585819e-06
56th    9.027429845585819e-06
surrounding    9.027429845585819e-06
successes    4.5137149227929095e-06
pushes    4.5137149227929095e-06
intervention    4.5137149227929095e-06
benghazi    2.256857461396453e-05
consulate    4.5137149227929095e-06
brave    1.354114476837872e-05
sleep    4.5137149227929095e-06
firewall    9.027429845585819e-06
provided    1.354114476837872e-05
information    2.708228953675744e-05
threat    3.159600445955037e-05
subcommittee    1.8054859691171638e-05
identified    9.027429845585819e-06
activities    1.8054859691171638e-05
september    3.159600445955037e-05
11th    3.159600445955037e-05
authorities    9.027429845585819e-06
serve    1.354114476837872e-05
prison    1.8054859691171638e-05
crimes    2.256857461396453e-05
backgrounds    1.8054859691171638e-05
orientations    4.5137149227929095e-06
nuts    1.354114476837872e-05
blamed    4.5137149227929095e-06
editorial    9.027429845585819e-06
whom    2.708228953675744e-05
colleges    9.027429845585819e-06
wears    9.027429845585819e-06
glasses    4.5137149227929095e-06
perry    1.8054859691171638e-05
frontrunner    1.354114476837872e-05
grabs    9.027429845585819e-06
biker    4.5137149227929095e-06
punches    4.5137149227929095e-06
endorses    4.5137149227929095e-06
regulate    4.5137149227929095e-06
restrict    9.027429845585819e-06
export    9.027429845585819e-06
tax-free    4.5137149227929095e-06
dependent    4.5137149227929095e-06
pulled    2.708228953675744e-05
fury    4.5137149227929095e-06
row    1.354114476837872e-05
season    1.354114476837872e-05
followed    4.5137149227929095e-06
surprise    9.027429845585819e-06
drafting    4.5137149227929095e-06
praised    4.5137149227929095e-06
occasions    4.5137149227929095e-06
gold    4.5137149227929095e-06
greece    4.5137149227929095e-06
unsalvageable    4.5137149227929095e-06
stole    1.354114476837872e-05
positively    4.5137149227929095e-06
surging    9.027429845585819e-06
clapping    4.5137149227929095e-06
afghan    2.256857461396453e-05
immigrated    9.027429845585819e-06
published    9.027429845585819e-06
taliban    9.027429845585819e-06
murders    1.354114476837872e-05
mobile    2.708228953675744e-05
35,000    2.256857461396453e-05
gov    1.354114476837872e-05
christie    4.513714922792906e-05
…the    1.354114476837872e-05
fork    4.5137149227929095e-06
third    0.0001038154432242369
mentioning    9.027429845585819e-06
9,000    4.5137149227929095e-06
10,000    2.256857461396453e-05
stops    9.027429845585819e-06
fence    4.5137149227929095e-06
fences    4.5137149227929095e-06
genius    1.8054859691171638e-05
bubbles    4.5137149227929095e-06
straighten    7.67331536874794e-05
changer    9.027429845585819e-06
practically    2.256857461396453e-05
awfully    1.354114476837872e-05
results    3.6109719382343215e-05
pittsburgh    9.027429845585819e-06
played    9.027429845585819e-06
central    4.5137149227929095e-06
legacy    9.027429845585819e-06
steelworkers    9.027429845585819e-06
railways    4.5137149227929095e-06
skyscrapers    9.027429845585819e-06
landscape    1.354114476837872e-05
reduces    9.027429845585819e-06
affairs    9.027429845585819e-06
emptied    9.027429845585819e-06
cleaned    4.5137149227929095e-06
thrilled    2.256857461396453e-05
gross    1.354114476837872e-05
incompetence    3.159600445955037e-05
apparatus    9.027429845585819e-06
solution    1.354114476837872e-05
tried    3.6109719382343215e-05
130    1.8054859691171638e-05
brutally    9.027429845585819e-06
blood    1.8054859691171638e-05
disarm    9.027429845585819e-06
law-abiding    4.5137149227929095e-06
abolishing    1.354114476837872e-05
slaughter    3.159600445955037e-05
accident    9.027429845585819e-06
staffers    9.027429845585819e-06
prayer    4.5137149227929095e-06
file    4.513714922792906e-05
christianity    2.256857461396453e-05
pastors    2.256857461396453e-05
lately    9.027429845585819e-06
jerry    3.159600445955037e-05
falwell    1.8054859691171638e-05
jr.    1.8054859691171638e-05
remind    4.5137149227929095e-06
liberty    3.159600445955037e-05
university    4.062343430513613e-05
partners    4.5137149227929095e-06
intend    1.354114476837872e-05
renegotiation    4.5137149227929095e-06
submit    4.5137149227929095e-06
article    2.708228953675744e-05
2205    4.5137149227929095e-06
intends    4.5137149227929095e-06
shooters    4.5137149227929095e-06
rebuilding    3.159600445955037e-05
fbi    9.027429845585819e-06
hijackers    4.5137149227929095e-06
issued    4.5137149227929095e-06
visas    1.354114476837872e-05
somali    4.5137149227929095e-06
robocalls    4.5137149227929095e-06
figured    2.708228953675744e-05
moved    5.4164579073514886e-05
fixed    2.256857461396453e-05
protester    3.6109719382343215e-05
bent    1.354114476837872e-05
russians    1.354114476837872e-05
reasonable    1.354114476837872e-05
banking    1.354114476837872e-05
industries    1.354114476837872e-05
pharmaceutical    9.027429845585819e-06
300    9.027429845585819e-06
400    4.9650864150722e-05
donaldjtrump.com    9.027429845585819e-06
exorbitant    4.5137149227929095e-06
mitch    1.354114476837872e-05
mcconnell    1.354114476837872e-05
david    2.256857461396453e-05
job…and    4.5137149227929095e-06
opposition    9.027429845585819e-06
cause    1.8054859691171638e-05
taxed    1.8054859691171638e-05
regulation    9.027429845585819e-06
normally    1.354114476837872e-05
bankrupt    3.159600445955037e-05
ralph    4.5137149227929095e-06
torres    4.5137149227929095e-06
chairman    1.8054859691171638e-05
james    4.5137149227929095e-06
ada    4.5137149227929095e-06
web    2.708228953675744e-05
sites    4.5137149227929095e-06
tractor    2.256857461396453e-05
inspection    9.027429845585819e-06
self-inspection    9.027429845585819e-06
flood    4.5137149227929095e-06
precious    4.5137149227929095e-06
7.50    4.5137149227929095e-06
preparing    4.5137149227929095e-06
snl    4.5137149227929095e-06
lorne    9.027429845585819e-06
michaels    9.027429845585819e-06
preparation    4.5137149227929095e-06
skits    4.5137149227929095e-06
helping    2.256857461396453e-05
break    4.513714922792906e-05
38    1.8054859691171638e-05
non-confrontational    4.5137149227929095e-06
account    4.5137149227929095e-06
fashion    4.5137149227929095e-06
hostage    4.5137149227929095e-06
gen.    2.708228953675744e-05
ray    4.5137149227929095e-06
ordierno    4.5137149227929095e-06
army    1.354114476837872e-05
preparedness    4.5137149227929095e-06
culminate    4.5137149227929095e-06
main    1.8054859691171638e-05
pomp    9.027429845585819e-06
circumstance    1.8054859691171638e-05
spirit    5.4164579073514886e-05
gravitas    4.5137149227929095e-06
drawn    4.5137149227929095e-06
harsh    4.5137149227929095e-06
dwight    2.708228953675744e-05
eisenhower    2.256857461396453e-05
forbes    9.027429845585819e-06
magazine…they    4.5137149227929095e-06
toughness    9.027429845585819e-06
smarts    4.5137149227929095e-06
easiest    1.8054859691171638e-05
lebanon    9.027429845585819e-06
provides    4.5137149227929095e-06
puppet    4.5137149227929095e-06
hezbollah    4.5137149227929095e-06
anti-ship    4.5137149227929095e-06
anti-aircraft    4.5137149227929095e-06
gps    4.5137149227929095e-06
systems    9.027429845585819e-06
rockets    4.5137149227929095e-06
caesar    1.354114476837872e-05
whoever    3.159600445955037e-05
11.    9.027429845585819e-06
cares    3.159600445955037e-05
son    4.062343430513613e-05
refusal    9.027429845585819e-06
quote    4.5137149227929095e-06
whatsoever    1.354114476837872e-05
toss    4.5137149227929095e-06
tossing    9.027429845585819e-06
flying    9.027429845585819e-06
combat    9.027429845585819e-06
graveyards    4.5137149227929095e-06
deserts    4.5137149227929095e-06
museums    4.5137149227929095e-06
similar    9.027429845585819e-06
pilots    9.027429845585819e-06
quarter    4.5137149227929095e-06
below    2.708228953675744e-05
represented    4.5137149227929095e-06
beautifully    2.256857461396453e-05
plastic    4.5137149227929095e-06
produce    1.354114476837872e-05
applied    4.5137149227929095e-06
celebration    4.5137149227929095e-06
ending    1.354114476837872e-05
regain    4.5137149227929095e-06
independence    1.8054859691171638e-05
loser    2.256857461396453e-05
someday    3.159600445955037e-05
1.3    9.027429845585819e-06
dollar    2.708228953675744e-05
helpful    4.5137149227929095e-06
coupling    4.5137149227929095e-06
sustainable    9.027429845585819e-06
connecticut    1.8054859691171638e-05
tom    4.513714922792906e-05
brady    3.159600445955037e-05
attacked    7.221943876468644e-05
monmouth    3.159600445955037e-05
figures    4.5137149227929095e-06
sons    4.5137149227929095e-06
marksmen    4.5137149227929095e-06
shot    4.062343430513613e-05
shots    1.354114476837872e-05
applaud    1.8054859691171638e-05
directly    1.8054859691171638e-05
indirectly    4.5137149227929095e-06
56,000    9.027429845585819e-06
adam    2.708228953675744e-05
79    1.8054859691171638e-05
outfit    4.5137149227929095e-06
latin    9.027429845585819e-06
knowledge    9.027429845585819e-06
responsible    2.708228953675744e-05
christmas    7.221943876468644e-05
incorrect    4.5137149227929095e-06
merry    5.4164579073514886e-05
holidays    9.027429845585819e-06
eat    4.5137149227929095e-06
commitment    3.6109719382343215e-05
missing    3.159600445955037e-05
conflict    9.027429845585819e-06
humiliation    4.5137149227929095e-06
treatment    2.256857461396453e-05
ten    9.027429845585819e-06
captured    4.5137149227929095e-06
sailors    9.027429845585819e-06
vividly    4.5137149227929095e-06
reverse    2.256857461396453e-05
changes    9.027429845585819e-06
individuals    2.256857461396453e-05
individual    1.354114476837872e-05
brackets    4.5137149227929095e-06
4.    4.5137149227929095e-06
simplification    4.5137149227929095e-06
losers    1.354114476837872e-05
morally    4.5137149227929095e-06
definition    1.354114476837872e-05
reserves    2.256857461396453e-05
newspapers    9.027429845585819e-06
buffaloed    4.5137149227929095e-06
opened    9.027429845585819e-06
appointed    4.5137149227929095e-06
roberts    1.354114476837872e-05
basically    2.708228953675744e-05
shocking    9.027429845585819e-06
aside    9.027429845585819e-06
lowest    4.5137149227929095e-06
wage    4.5137149227929095e-06
undermine    9.027429845585819e-06
predicting    4.5137149227929095e-06
lobbied    4.5137149227929095e-06
idly    4.5137149227929095e-06
cheated    4.5137149227929095e-06
added    1.8054859691171638e-05
intellectual    4.5137149227929095e-06
email    9.027429845585819e-06
petraeus    1.354114476837872e-05
blasts    4.5137149227929095e-06
dueling    4.5137149227929095e-06
believing    9.027429845585819e-06
wheelhouse    4.5137149227929095e-06
soft    9.027429845585819e-06
interpol    4.5137149227929095e-06
plus    1.8054859691171638e-05
enterprise    4.5137149227929095e-06
ukraine    3.159600445955037e-05
vibrant    9.027429845585819e-06
near    1.8054859691171638e-05
f-22s    4.5137149227929095e-06
newest    4.5137149227929095e-06
affects    1.354114476837872e-05
alongside    4.5137149227929095e-06
stages    4.5137149227929095e-06
62    1.8054859691171638e-05
cumulatively    4.5137149227929095e-06
rating    9.027429845585819e-06
dislike    1.354114476837872e-05
competition    2.256857461396453e-05
disgrace    5.867829399630779e-05
communism    1.354114476837872e-05
apology    1.354114476837872e-05
tour    1.354114476837872e-05
steal    1.354114476837872e-05
fail    2.256857461396453e-05
transpacific-partnership    4.5137149227929095e-06
blow    4.5137149227929095e-06
leverage    1.8054859691171638e-05
commission    9.027429845585819e-06
200    2.708228953675744e-05
1.5    2.708228953675744e-05
1950s    9.027429845585819e-06
31,000    1.8054859691171638e-05
rainy    4.5137149227929095e-06
uniform    4.5137149227929095e-06
disavowed    2.256857461396453e-05
joining    9.027429845585819e-06
announcing    4.5137149227929095e-06
distant    9.027429845585819e-06
rust    4.5137149227929095e-06
invite    1.354114476837872e-05
voices    4.5137149227929095e-06
visions    4.5137149227929095e-06
outline    4.5137149227929095e-06
timeless    4.5137149227929095e-06
principle    9.027429845585819e-06
doubles    4.5137149227929095e-06
o    1.354114476837872e-05
malley    4.5137149227929095e-06
joking    2.256857461396453e-05
treating    9.027429845585819e-06
carly    9.027429845585819e-06
renewed    9.027429845585819e-06
lax    4.5137149227929095e-06
remain    1.354114476837872e-05
17.    9.027429845585819e-06
migrants    1.8054859691171638e-05
caused    2.708228953675744e-05
barack    1.354114476837872e-05
knocked    1.8054859691171638e-05
gadhafi    1.354114476837872e-05
rebels    4.5137149227929095e-06
agency    4.5137149227929095e-06
toad    4.5137149227929095e-06
turtle    9.027429845585819e-06
hospital    3.159600445955037e-05
repealing    1.8054859691171638e-05
forms    1.354114476837872e-05
thread    4.5137149227929095e-06
cameraman    4.5137149227929095e-06
legs    4.5137149227929095e-06
ankles    4.5137149227929095e-06
exonerated    4.5137149227929095e-06
air-conditioner    4.5137149227929095e-06
sweated    4.5137149227929095e-06
dogs    4.5137149227929095e-06
demonstrations    4.5137149227929095e-06
demonstrate    4.5137149227929095e-06
rated    1.354114476837872e-05
'    4.5137149227929095e-06
47    4.5137149227929095e-06
overturn    9.027429845585819e-06
slightly    1.354114476837872e-05
guilty    1.8054859691171638e-05
185,000    4.5137149227929095e-06
45,000    4.5137149227929095e-06
mentions    4.5137149227929095e-06
capable    1.354114476837872e-05
passports    9.027429845585819e-06
jeremy    4.5137149227929095e-06
repeatedly    4.5137149227929095e-06
challenged    4.5137149227929095e-06
definitely    1.354114476837872e-05
insane    1.354114476837872e-05
king    1.354114476837872e-05
resect    4.5137149227929095e-06
hard-working    4.5137149227929095e-06
delegates    4.513714922792906e-05
welcome    9.027429845585819e-06
arms    4.5137149227929095e-06
vehemently    4.5137149227929095e-06
broadcasts    1.354114476837872e-05
deal-making    9.027429845585819e-06
best-selling    9.027429845585819e-06
diplomatic    9.027429845585819e-06
crashing    4.5137149227929095e-06
lowering    1.8054859691171638e-05
pfizer    3.159600445955037e-05
jersey    4.062343430513613e-05
competitors    9.027429845585819e-06
competitor    1.354114476837872e-05
wherever    3.159600445955037e-05
quite    2.708228953675744e-05
flown    4.5137149227929095e-06
televisions    9.027429845585819e-06
two-person    4.5137149227929095e-06
elites    1.354114476837872e-05
predicted    4.5137149227929095e-06
bigly    9.027429845585819e-06
five-for-one    9.027429845585819e-06
knocking    1.8054859691171638e-05
documentation    1.354114476837872e-05
planning    1.354114476837872e-05
exploit    4.5137149227929095e-06
fire    1.8054859691171638e-05
camera    4.5137149227929095e-06
theatrical    4.5137149227929095e-06
headache    9.027429845585819e-06
reinvigorate    4.5137149227929095e-06
universal    4.5137149227929095e-06
shares    4.5137149227929095e-06
strengthening    4.5137149227929095e-06
civilization    4.5137149227929095e-06
inspire    4.5137149227929095e-06
reforms    4.5137149227929095e-06
interventions    9.027429845585819e-06
draws    9.027429845585819e-06
flies    4.5137149227929095e-06
bow    4.5137149227929095e-06
12.    9.027429845585819e-06
wrapped    4.5137149227929095e-06
cozy    4.5137149227929095e-06
curvature    4.5137149227929095e-06
silk    4.5137149227929095e-06
laid    4.5137149227929095e-06
fireside    4.5137149227929095e-06
honey    1.354114476837872e-05
milk    4.5137149227929095e-06
inappropriate    1.354114476837872e-05
desertion    4.5137149227929095e-06
gamblers    1.354114476837872e-05
relief    1.354114476837872e-05
offense    9.027429845585819e-06
deere    4.062343430513613e-05
maniacs    4.5137149227929095e-06
fiancee    9.027429845585819e-06
outrageous    4.5137149227929095e-06
tiny    1.354114476837872e-05
fraction    9.027429845585819e-06
quarterback    1.8054859691171638e-05
90    1.354114476837872e-05
lifted    9.027429845585819e-06
perfectly    9.027429845585819e-06
screen    1.8054859691171638e-05
powers    9.027429845585819e-06
suspend    9.027429845585819e-06
class    7.67331536874794e-05
persons    9.027429845585819e-06
determined    9.027429845585819e-06
deems    1.354114476837872e-05
release    1.354114476837872e-05
histories    9.027429845585819e-06
implicated    9.027429845585819e-06
criticizes    4.5137149227929095e-06
segments    9.027429845585819e-06
released    4.5137149227929095e-06
data    4.5137149227929095e-06
unacceptable    9.027429845585819e-06
6,000    4.5137149227929095e-06
potentially    9.027429845585819e-06
commissioner    4.5137149227929095e-06
storming    4.5137149227929095e-06
humanitarian    9.027429845585819e-06
records    1.8054859691171638e-05
loved    4.062343430513613e-05
disadvantage    9.027429845585819e-06
accomplished    1.8054859691171638e-05
boats    1.354114476837872e-05
docks    4.5137149227929095e-06
exclamation    4.5137149227929095e-06
kentucky    4.5137149227929095e-06
delivered    1.354114476837872e-05
cashed    4.5137149227929095e-06
achilles    4.5137149227929095e-06
tape    3.6109719382343215e-05
nationwide    2.708228953675744e-05
evangelical    3.6109719382343215e-05
asses    4.5137149227929095e-06
gear    4.5137149227929095e-06
manage    4.5137149227929095e-06
unpredictable    4.513714922792906e-05
march    4.5137149227929095e-06
14th    1.8054859691171638e-05
